name, molecular_weight, confidence (HHpred),pdb, selection, bu, uniprot, label, surface, compartment, comments, complexation, template, quality (modfold=monomers/voroMQA=complexes), offset, pcpalAxis, protein copy number, method, dsDNA-binding, function 
MG_028_MONOMER,22679.6,57.5800995,MG_028_MONOMER_int.pdb,,AU,P47274,,TRUE,curated_root.mge,m,0.0,free-modeling,0.3061,"12,14,30","-0.29,-0.43,-0.86",167.0,Homology Modeling,0,MG-specific
MG_029_MONOMER,20884.3,97.84946237,MG_029_DIMER_g.pdb, or :A,AU,P47275,DJ-1/PfpI family protein,,curated_root.mge,c,0.5,3EWN,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_030_MONOMER,22973,100.0,MG_030_TRIMER_g.pdb, or :A,AU,P47276,uracil phosphoribosyltransferase,,curated_root.mge,c,0.5,1o5o,0.7425,"0,0,0","0,0,1",2.0,Homology Modeling,0,metabolism
MG_031_MONOMER,165265,84.90696072,3F2B, or :A,AU,P47277,DNA polymerase III; alpha subunit; Gram-positive type,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",37.0,PDB-homolog,0,DNA replication/maintenance
MG_032_MONOMER,75626.7,10.04324324,MG_032_MONOMER_int.pdb,,AU,P47278,cell adhesion protein/membrane export protein,,curated_root,e,0.0,3dwb,0.2308,"0,0,0","0,0,1",2.0,Homology Modeling,0,cytokinesis/motility
MG_033_MONOMER,26363.1,99.2248062,MG_033_TETRAMER_g.pdb, or :A,AU,P47279,glycerol uptake facilitator,TRUE,curated_root.mge,m,0.5,1ldf,0.5032,"0,0,0","0,0,1",0.0,Homology Modeling,0,protein transport/singaling
MG_034_MONOMER,23728.3,92.48826291,tdk.pdb, or :A,AU,P47280,thymidine kinase,,curated_root.mge,c,0.5,2UZ3_ABCD,0.4618,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_035_MONOMER,47392.8,99.51690821,MG_035_DIMER_g.pdb, or :A,AU,P47281,histidyl-tRNA synthetase,,curated_root.mge,c,0.5,4e+51,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_036_MONOMER,62933.9,99.09090909,MG_036_DIMER_g.pdb, or :A,AU,P47282,aspartyl-tRNA synthetase,,curated_root.mge,c,0.5,4RMF,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_037_MONOMER,51242.1,96.88888889,namp.pdb, or :A,AU,P47283,nicotinate phosphoribosyltransferase,,curated_root.mge,c,0.0,2G95_AB,0.4112,"0,0,0","0,0,1",23.0,CYT-MG-model,0,metabolism
MG_038_MONOMER,54480.9,99.21259843,MG_038_TETRAMER_g.pdb, or :A,AU,P47284,glycerol kinase,,curated_root.mge,c,0.5,1GLF,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_039_MONOMER,41864.6,100.0,MG_039_DIMER_g.pdb, or :A,AU,P47285,FAD-dependent glycerol-3-phosphate dehydrogenase; putative,,curated_root.mge,c,0.5,3dme,0.5535,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_040_MONOMER,63274.8,73.69949239,4fi3, or :F,AU,P47286,Monosaccharide (riboside/galactoside) ABC transporter; substrate binding protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_041_MONOMER,9410,98.76477273,2xdf, or :C,AU,P47287,PTS system; HPr,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",69.0,PDB-homolog,0,metabolism
MG_042_MONOMER,64261.4,99.46332737,3puz, or :A,AU,P47288,spermidine/putrescine (polyamine) ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_043_MONOMER,31356.3,97.44631579,3puz, or :F,AU,P47289,spermidine/putrescine (polyamine) ABC transporter; permease protein; putative,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",26.0,PDB-homolog,0,protein transport/singaling
MG_044_MONOMER,31296.3,97.78943662,3puz, or :G,AU,P47290,spermidine/putrescine (polyamine) ABC transporter; permease protein; putative,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",20.0,PDB-homolog,0,protein transport/singaling
MG_045_MONOMER,53758.3,93.16770186,3puz, or :E,AU,P47291,spermidine/putrescine (polyamine) ABC transporter; spermidine/putrescine binding protein; putative,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",6.0,PDB-homolog,0,protein transport/singaling
MG_046_MONOMER,34521.8,99.68253968,MG_046_DIMER_g.pdb, or :A,AU,P47292,metalloendopeptidase,,curated_root.mge,c,0.5,4K25,0.545,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_047_MONOMER,41970.9,97.12793734,MG_047_TETRAMER_g.pdb, or :A,AU,P47293,S-adenosylmethionine synthetase,,curated_root.mge,c,0.5,3S82,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_048_MONOMER,49640.4,97.08520179,3DM5, or :A,AU,P47294,signal recognition particle protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_049_MONOMER,26322.8,99.57983193,deod.pdb, or :A,AU,P47295,purine nucleoside phosphorylase,,curated_root.mge,c,0.5,1ECP_ABCDEF,0.5574,"0,0,0","0,0,1",5.0,CYT-MG-model,0,metabolism
MG_050_MONOMER,24674.7,95.51569507,MG_050_MONOMER_int.pdb,,AU,P47296,deoxyribose-phosphate aldolase,,curated_root.mge,c,0.0,3ngj; 1j2w; 4xbk; 1o0y,0.6246,"0,0,0","0,0,1",114.0,Homology Modeling,0,metabolism
MG_051_MONOMER,46168.9,100.0,MG_051_DIMER_sw.pdb, or :A,AU,P47297,pyrimidine-nucleoside phosphorylase,,curated_root.mge,c,0.5,5ep8_B,0.569,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_052_MONOMER,14974.4,99.9,cdd.pdb, or :A,AU,P47298,cytidine deaminase,,curated_root.mge,c,0.5,1JTX_AB,0.5671,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_053_MONOMER,63025,92.90909091,manb.pdb, or :0,AU,P47299,phosphoglucomutase/phosphomannomutase; putative,,curated_root.mge,c,0.5,1WQA_A,0.3897,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_054_MONOMER,36136.5,98.63544304,MG_054_MONOMER_int.pdb,,AU,P47300,transcription antitermination protein NusG; putative,,curated_root.mge,c,0.0,free-modeling,0.3133,"0,0,0","0,0,1",205.0,Homology Modeling,0,transcription
MG_055_MONOMER,14088,46.91869919,5mg3, or :E,AU,P47301,preprotein translocase; SecE subunit,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",242.0,PDB-homolog,0,protein transport/singaling
MG_056_MONOMER,31708.7,99.63898917,MG_056_MONOMER_int.pdb,,AU,P47302,tetrapyrrole (corrin/porphyrin) methylase protein,,curated_root.mge,c,0.0,free-modeling,0.5391,"0,0,0","0,0,1",10.0,Homology Modeling,0,RNA synthesis/maturation
MG_057_MONOMER,20124.6,63.29269663,MG_057_MONOMER_int.pdb,,AU,P47303,small primase-like protein,,curated_root.mge,c,0.0,free-modeling,0.4646,"0,0,0","0,0,1",11.0,Homology Modeling,0,RNA synthesis/maturation
MG_058_MONOMER,37512.6,96.08433735,MG_058_HEXAMER_g.pdb, or :A,AU,P47304,ribose-phosphate pyrophosphokinase,,curated_root.mge,c,0.5,1dkr,0.7235,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_059_MONOMER,16678.7,100.0,MG_059_MONOMER_int.pdb,,AU,P47305,SsrA-binding protein,,curated_root.mge,c,0.0,1p6v; 1wjx; 5zey; 5xjd,0.5249,"0,0,0","0,0,1",26.0,Homology Modeling,0,translation
MG_060_MONOMER,34296.8,84.42727273,MG_060_MONOMER_int.pdb,,AU,P47306,glycosyl transferase,,curated_root.mge,c,0.0,free-modeling,0.4983,"0,0,0","0,0,1",11.0,Homology Modeling,0,protein folding/maturation
MG_061_MONOMER,61518.8,95.41446208,MG_061_MONOMER_phy.pdb,,AU,P47307,Mycoplasma MFS transporter,TRUE,curated_root.mge,m,0.0,1pw4_a,0.2911,"0,0,0","0,0,1",31.0,Homology Modeling,0,protein transport/singaling
MG_062_MONOMER,73903.7,58.97058824,3QNQ, or :A,AU,P47308,PTS system; fructose-specific IIABC component,TRUE,curated_root.mge,m,0.5,-,-1,"19,-3,-2","0,0,1",34.0,PDB-homolog,0,protein transport/singaling
MG_063_MONOMER,33549.3,98.01980198,MG_063_DIMER_g.pdb,or :A,AU,Q49396,1-phosphofructokinase; putative,,curated_root.mge,c,0.5,2JGV,0.578,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_064_MONOMER,146778,54.45672427,5XU1, or :B,AU,P47310,ABC transporter; permease protein; putative,TRUE,curated_root.mge,m,0.5,-,-1,"17,5,-43","0,0,1",23.0,PDB-homolog,0,protein transport/singaling
MG_065_MONOMER,53450.5,51.28755365,5XU1, or :A,AU,P47311,ABC transporter; ATP-binding protein,,curated_root.mge,c,0.5,-,-1,"1,-1,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_066_MONOMER,73598.9,99.69135802,MG_066_DIMER_g.pdb, or :A,AU,P47312,transketolase,,curated_root.mge,c,0.5,4C7V,0.5653,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_067_MONOMER,57945.9,11.70872093,1LCY, or :B,AU,P47313,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"2.32e-16,-2e-17,40","0,0,1",33.0,PDB-homolog,0,lipoprotein
MG_068_MONOMER,54631.2,10.32911392,1LCY, or :B,AU,P47314,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"2.32e-16,-2e-17,40","0,0,1",45.0,PDB-homolog,0,lipoprotein
MG_069_MONOMER,96164.8,67.07048458,5IWS, or :A,AU,P47315,PTS system; glucose-specific IIABC component,TRUE,curated_root.mge,m,0.5,-,-1,"18,-6,4","0,0,1",30.0,PDB-homolog,0,metabolism
MG_070_MONOMER,32374.3,89.43661972,r30p_new.pdb,or :B,AU,P47316,ribosomal protein S2,,curated_root.mge,c,0.5,3FIH_B,0.3375,"0,0,0","0,0,1",132.0,CYT-MG-model,0,translation
MG_071_MONOMER,94827.8,99.77116705,MG_071_MONOMER_int.pdb,,AU,P47317,ATPase; P-type (transporting); HAD superfamily; subfamily IC,TRUE,curated_root.mge,m,0.0,3ar7; 2zxe; 3kdp; 6a69,0.4739,"5,-1,36","-0.06,-0.01,-1",13.0,Homology Modeling,0,protein transport/singaling
MG_072_MONOMER,91212.6,96.77419355,MG_072_DIMER_sw.pdb,or :A,AU,P47318,preprotein translocase; SecA subunit,,curated_root.mge,c,0.5,2ipc_A,0.4668,"0,0,0","0,0,1",1.0,Homology Modeling,0,protein transport/singaling
MG_073_MONOMER,75201.7,97.56097561,3uwx, or :B,AU,P47319,excinuclease ABC; B subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_074_MONOMER,16243.9,3.36350365,MG_074_MONOMER_int.pdb,,AU,P47320,related to MG075,,curated_root,e,0.0,free-modeling,0.3166,"0,0,0","0,0,1",50.0,Homology Modeling,0,host cell interaction
MG_075_MONOMER,116052,2.925,6G04, or :A/0,AU,P47321,116 kDa surface antigen,TRUE,curated_root.mge,m,0.0,-,-1,"-22,29,1","-0.9,0.41,-0.15",10.0,PDB-homolog,0,host cell interaction
MG_076_MONOMER,15866.7,29.04130435,MG_076_MONOMER_int.pdb,,AU,P47322,,TRUE,curated_root.mge,m,0.0,free-modeling,0.33,"-4,-1,4","0.86,0.51,0.01",19.0,Homology Modeling,0,MG-specific
MG_077_MONOMER,45092.3,55.41719902,4tqu, or :N,AU,P47323,oligopeptide ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",13.0,PDB-homolog,0,protein transport/singaling
MG_078_MONOMER,40171.5,94.32047872,4tqu, or :M,AU,P47324,oligopeptide ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",10.0,PDB-homolog,0,protein transport/singaling
MG_079_MONOMER,45307.8,89.55223881,4tqu, or :T,AU,P47325,oligopeptide ABC transporter; ATP-binding protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_080_MONOMER,98269.3,17.06485849,4tqu, or :S,AU,P47326,oligopeptide ABC transporter; ATP-binding protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",4.0,PDB-homolog,0,protein transport/singaling
MG_081_MONOMER,14735.3,99.27007299,r50p_new.pdb, or :N,AU,P47327,ribosomal protein L11,,curated_root.mge,c,0.5,3FIK_I,0.4419,"0,0,0","0,0,1",156.0,CYT-MG-model,0,translation
MG_082_MONOMER,24498.8,100.0,r50p_new.pdb, or :C,AU,P47328,ribosomal protein L1,,curated_root.mge,c,0.5,3FIK_5,0.365,"0,0,0","0,0,1",128.0,CYT-MG-model,0,translation
MG_083_MONOMER,21833.3,98.41269841,pth.pdb, or :0,AU,P47329,peptidyl-tRNA hydrolase,,curated_root.mge,c,0.0,2JRC_A,0.4742,"0,0,0","0,0,1",26.0,CYT-MG-model,0,RNA synthesis/maturation
MG_084_MONOMER,34256.3,100.0,MG_084_TETRAMER_g.pdb, or :A,AU,P47330,tRNA(Ile)-lysidine synthetase,,curated_root.mge,c,0.5,1wy5,0.5379,"0,0,0","0,0,1",2.0,Homology Modeling,0,RNA synthesis/maturation
MG_085_MONOMER,34685.6,100.0,MG_085_HEXAMER_g.pdb, or :A,AU,P47331,HPr(Ser) kinase/phosphatase,,curated_root.mge,c,0.5,1KNX,-1,"0,0,0","0,0,1",5.0,Homology Modeling,0,metabolism
MG_086_MONOMER,44058.7,77.7486911,MG_086_MONOMER_int.pdb,,AU,P47332,prolipoprotein diacylglyceryl transferase,TRUE,curated_root.mge,m,0.0,free-modeling,0.3751,"0,0,0","-0.21,0.07,0.97",374.0,Homology Modeling,0,protein folding/maturation
MG_087_MONOMER,15641.4,98.56115108,r30p_new.pdb, or :L,AU,P47333,ribosomal protein S12,,curated_root.mge,c,0.5,3FIH_L,0.4082,"0,0,0","0,0,1",170.0,CYT-MG-model,0,translation
MG_088_MONOMER,17897,100.0,r30p_new.pdb, or :G,AU,P47334,ribosomal protein S7,,curated_root.mge,c,0.5,3FIH_G,0.3035,"0,0,0","0,0,1",190.0,CYT-MG-model,0,translation
MG_089_MONOMER,76166.1,99.85465116,fusa.pdb, or :0,AU,P47335,translation elongation factor G,,curated_root.mge,c,0.5,2RDO_7,0.4087,"0,0,0","0,0,1",0.0,CYT-MG-model,0,translation
MG_090_MONOMER,24083.3,44.62211538,r30p_new.pdb, or :F,AU,P47336,ribosomal protein S6,,curated_root.mge,c,0.5,3FIH_F,0.28,"0,0,0","0,0,1",169.0,CYT-MG-model,0,translation
MG_091_MONOMER,17786.8,91.783125,MG_091_TETRAMER_sw.pdb, or :A,AU,P47337,single-strand binding protein family,,curated_root.mge,c,0.5,5yyu_A,0.4008,"0,0,0","0,0,1",0.0,Homology Modeling,0,DNA replication/maintenance
MG_092_MONOMER,12463.4,67.55142857,r30p_new.pdb, or :R,AU,P47338,ribosomal protein S18,,curated_root.mge,c,0.5,3FIH_R,0.2782,"0,0,0","0,0,1",131.0,CYT-MG-model,0,translation
MG_093_MONOMER,17380.4,97.33333333,r50p_new.pdb, or :L,AU,P47339,ribosomal protein L9,,curated_root.mge,c,0.5,3FIK_H,0.278,"0,0,0","0,0,1",167.0,CYT-MG-model,0,translation
MG_094_MONOMER,53698.2,95.94017094,4nmn, or :A,AU,P47340,replicative DNA helicase,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_095_MONOMER,44186.6,6.127889447,5CYB,,AU,P47341,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,33","0,0,1",366.0,PDB-homolog,0,lipoprotein
MG_096_MONOMER,74430,10.72430769,MG_096_MONOMER_int.pdb,,AU,P47342,,,curated_root,e,0.0,5owv,0.2376,"0,0,0","0,0,1",21.0,Homology Modeling,0,cytokinesis/motility
MG_097_MONOMER,27442.9,93.46938776,MG_097_MONOMER_int.pdb,,AU,P47343,uracil-DNA glycosylase; putative,,curated_root.mge,c,0.0,3tr7; 1okb; 2boo; 2c56; 1lqj,0.554,"0,0,0","0,0,1",31.0,Homology Modeling,1,DNA replication/maintenance
MG_098_MONOMER,53673.1,19.00125786,3AL0, or :C,AU,P47344,glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase; C subunit,TRUE,curated_root.mge,m,0.5,-,-1,"0,45,-11","-0.24,0.97,0.08",11.0,PDB-homolog,0,RNA synthesis/maturation
MG_099_MONOMER,53035.7,99.16142558,3AL0, or :A,AU,P47345,glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase; A subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,RNA synthesis/maturation
MG_100_MONOMER,54695.3,99.16142558,3AL0, or :B,AU,P47346,glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase; B subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",12.0,PDB-homolog,0,RNA synthesis/maturation
MG_101_MONOMER,25811.6,99.54954955,MG_101_MONOMER_int.pdb, or :A,AU,P47347,Uncharacterized HTH-type transcriptional regulator,,curated_root.mge,c,0.0,2wv0,0.493,"-12,11,-35","0.45,-0.47,0.76",40.0,Homology Modeling,1,transcription
MG_102_MONOMER,34674,100.0,trxb.pdb, or :A,AU,P47348,thioredoxin-disulfide reductase,,curated_root.mge,c,0.5,2Q7V_AB,0.5452,"0,0,0","0,0,1",0.0,CYT-MG-model,0,metabolism
MG_103_MONOMER,32305.4,100.0,MG_103_MONOMER_int.pdb,,AU,P47349,transcriptional regulator; putative,,curated_root.mge,c,0.0,3hyi; 3hyi; 3hyi,0.4608,"0,0,0","0,0,1",33.0,Homology Modeling,0,transcription
MG_104_MONOMER,82340.5,88.55172414,rnr.pdb, or :A,AU,P47350,ribonuclease R,,curated_root.mge,c,0.0,2IX1_A,0.4192,"0,0,0","0,0,1",34.0,CYT-MG-model,0,RNA synthesis/maturation
MG_105_MONOMER,22468.2,87.0,MG_105_OCTAMER_g.pdb, or :A,AU,P47351,putative DNA integrity scanning protein,,curated_root.mge,c,0.5,2fb5,0.4612,"0,0,0","0,0,1",4.0,Homology Modeling,0,DNA replication/maintenance
MG_106_MONOMER,22097.5,95.85492228,MG_106_DIMER_g.pdb, or :A,AU,P47352,peptide deformylase,,curated_root.mge,c,0.5,3u04,0.4735,"0,0,0","0,0,1",0.0,Homology Modeling,0,protein folding/maturation
MG_107_MONOMER,22127.5,93.02857143,MG_107_DIMER_g.pdb, or :A,AU,P47353,guanylate kinase,,curated_root.mge,c,0.5,4QRH,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_108_MONOMER,29587.8,99.23076923,MG_108_MONOMER_int.pdb,,AU,P47354,Ser/Thr protein phosphatase 2C; putative,,curated_root.mge,c,0.0,5f1m,0.6144,"0,0,0","0,0,1",40.0,Homology Modeling,0,protein transport/singaling
MG_109_MONOMER,44067.5,90.43927649,MG_109_DIMER_g.pdb, or :A,AU,P47355,serine/threonine protein kinase; putative,TRUE,curated_root.mge,m,0.5,4ynz,0.428,"0,0,0","0,0,1",0.0,Homology Modeling,0,protein transport/singaling
MG_110_MONOMER,31588.1,99.64028777,MG_110_MONOMER_rap.pdb,,AU,P47356,ribosome small subunit-dependent GTPase A,,curated_root.mge,c,0.0,1u0l_A,0.5532,"0,0,0","0,0,1",40.0,Homology Modeling,0,protein folding/maturation
MG_111_MONOMER,49158.8,99.30715935,pgi1.pdb, or :A,AU,P47357,glucose-6-phosphate isomerase,,curated_root.mge,c,0.5,1B0Z_A,0.4832,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_112_MONOMER,24100,97.51004785,MG_112_DIMER_sw.pdb, or :A,AU,P47358,ribulose-phosphate 3-epimerase,,curated_root.mge,c,0.5,3qc3_A,0.5718,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_113_MONOMER,51713.7,99.12280702,MG_113_DIMER_g.pdb, or :A,AU,P47359,asparaginyl-tRNA synthetase,,curated_root.mge,c,0.5,1x54,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_114_MONOMER,26211.3,90.49661017,MG_114_DIMER_g.pdb, or :A,AU,P47360,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,TRUE,curated_root.mge,m,0.5,4mnd,0.3639,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_115_MONOMER,16985.5,97.9910828,MG_115_MONOMER_int.pdb,,AU,P47361,competence/damage-inducible protein CinA domain protein,,curated_root.mge,c,0.0,free-modeling,0.6638,"0,0,0","0,0,1",1.0,Homology Modeling,0,DNA replication/maintenance
MG_116_MONOMER,28834.2,99.50199203,MG_116_MONOMER_int.pdb,,AU,P47362,glycosyl transferase/terpenoid synthesis; putative,,curated_root.mge,c,0.0,free-modeling,0.4484,"0,0,0","0,0,1",27.0,Homology Modeling,0,metabolism
MG_117_MONOMER,24579.6,6.067757009,MG_117_MONOMER_int.pdb,,AU,P47363,transcription factor; putative zinc-finger domain,,curated_root.mge,c,0.0,4nt1,0.2788,"0,0,0","0,0,1",35.0,Homology Modeling,0,transcription
MG_118_MONOMER,38052.9,99.11764706,gale.pdb, or :A,AU,P47364,UDP-glucose 4-epimerase,,curated_root.mge,c,0.5,1LRK_A,0.5453,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_119_MONOMER,62901.7,99.64539007,4fi3, or :C,AU,P47365,Monosaccharide (riboside/galactoside) ABC transporter; ATP-binding protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",87.0,PDB-homolog,0,protein transport/singaling
MG_120_MONOMER,57723,18.22480769,4fi3, or :A,AU,P47366,Monosaccharide (riboside/galactoside) ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",183.0,PDB-homolog,0,protein transport/singaling
MG_121_MONOMER,32927,92.15,4fi3, or :B,AU,P47367,Monosaccharide (riboside/galactoside) ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",194.0,PDB-homolog,0,protein transport/singaling
MG_122_MONOMER,81985.9,98.44851904,MG_122_MONOMER_int.pdb,,AU,P47368,DNA topoisomerase I,,curated_root.mge,c,0.0,1cy8; 5d5h; 2gai; 4rul; 5gvc,0.4939,"0,0,0","0,0,1",138.0,Homology Modeling,1,DNA replication/maintenance
MG_123_MONOMER,54895.4,42.66878981,3TM8, or :A,1,P47369,arginine deaminasse,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,-37","0,0.24,1",0.0,PDB-homolog,0,RNA synthesis/maturation
MG_124_MONOMER,11125.8,99.9,MG_124_MONOMER_int.pdb,,AU,P47370,thioredoxin,,curated_root.mge,c,0.5,2yj7; 2i4a,0.7945,"0,0,0","0,0,1",26.0,Homology Modeling,0,metabolism
MG_125_MONOMER,32690.3,97.19298246,cof.pdb, or :0,AU,P47371,Cof-like hydrolase; putative,,curated_root.mge,c,0.0,1RKQ_A,0.4928,"0,0,0","0,0,1",22.0,CYT-MG-model,0,metabolism
MG_126_MONOMER,39328,99.42363112,MG_126_DIMER_g.pdb, or :A,AU,P47372,tryptophanyl-tRNA synthetase,,curated_root.mge,c,0.5,2YY5,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,RNA synthesis/maturation
MG_127_MONOMER,16565.2,88.87655172,MG_127_MONOMER_int.pdb,,AU,P47373,Spx subfamily protein,,curated_root.mge,c,0.5,1z3e; 3l78,0.7054,"0,0,0","0,0,1",62.0,Homology Modeling,1,transcription
MG_128_MONOMER,29199.6,99.61389961,MG_128_HEXAMER_g.pdb, or :A,AU,P47374,inorganic polyphosphate/ATP-NAD kinase; probable,,curated_root.mge,c,0.5,3pfn,-1,"0,0,0","0,0,1",3.0,Homology Modeling,0,metabolism
MG_129_MONOMER,13270.6,67.38632479,MG_129_MONOMER_int.pdb,,AU,Q49397,Putative phosphotransferase enzyme glucose-specific IIB component,,curated_root,e,0.0,free-modeling,0.4745,"0,0,0","0,0,1",14.0,Homology Modeling,0,metabolism
MG_130_MONOMER,55847.1,41.93801653,3HC1,,AU,P47376,ribonuclease Y; mRNA decay,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",54.0,PDB-homolog,0,RNA synthesis/maturation
MG_131_MONOMER,,62.19324324,MG_131_MONOMER_int.pdb,,AU,P47377,hypothetical protein,TRUE,curated_root.mge,m,0.0,free-modeling,0.4249,"0,0,0","0.28,-0.49,-0.83",2.0,Homology Modeling,0,uncharacterized
MG_132_MONOMER,15586.8,98.48297872,hint.pdb, or :A,AU,P47378,purine nucleoside phosphoramidase,,curated_root.mge,c,0.5,3IMI_AB,0.5297,"0,0,0","0,0,1",0.0,CYT-MG-model,0,metabolism
MG_133_MONOMER,30673.7,4.558712121,MG_133_MONOMER_it.pdb,,AU,P47379,membrane protein; putative,TRUE,curated_root.mge,m,0.0, 3wxv_A 1vt4_I 1q15_A 4oo9_A 2kog_A 5nfv_A ,0.2609,"0,0,0","0.99,-0.07,0.15",7.0,Homology Modeling,0,protein transport/singaling
MG_134_MONOMER,11386.3,98.802,MG_134_MONOMER_int.pdb,,AU,P47380,DNA-binding protein; nucleoid-associated,,curated_root.mge,c,0.0,free-modeling,0.5398,"0,0,0","0,0,1",12.0,Homology Modeling,0,DNA replication/maintenance
MG_135_MONOMER,31644.8,13.51428571,MG_135_MONOMER_int.pdb,,AU,P47381,membrane protein; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.3332,"0,0,0","0,0,1",10.0,Homology Modeling,0,metabolism
MG_136_MONOMER,56192.9,99.79591837,lyss.pdb, or :A,AU,P47382,lysyl-tRNA synthetase,,curated_root.mge,c,0.5,3E9H_AB,0.4912,"0,0,0","0,0,1",1.0,CYT-MG-model,0,RNA synthesis/maturation
MG_137_MONOMER,46288.8,95.2970297,glf.pdb, or :A,AU,Q49398,UDP-galactopyranose mutase,,curated_root.mge,c,0.5,3HDQ_AI,0.4655,"0,0,0","0,0,1",0.0,CYT-MG-model,0,metabolism
MG_138_MONOMER,67936.9,99.83277592,lepa.pdb, or :0,AU,P47384,Translation elongation factor 4,,curated_root.mge,c,0.0,2YWE_A,0.4489,"0,0,0","0,0,1",72.0,CYT-MG-model,0,translation
MG_139_MONOMER,64015,98.5940246,MG_139_DIMER_g.pdb, or :A,AU,P47385,ribonuclease J,,curated_root.mge,c,0.5,4xww,0.5517,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_140_MONOMER,128718,62.44384546,MG_140_MONOMER_phy.pdb,,AU,P47386,putative ATP-dependent helicase,,curated_root.mge,c,0.0,2wjy_A,0.1985,"0,0,0","0,0,1",12.0,Homology Modeling,0,DNA replication/maintenance
MG_141_MONOMER,59379,77.96610169,MG_141_MONOMER_phy.pdb,,AU,P47387,transcription termination factor NusA,,curated_root.mge,c,0.0,6flq_F,0.315,"0,0,0","0,0,1",12.0,Homology Modeling,0,transcription
